position,RM
minutes,-0.7117
passes_completed,-1.2383
passes,-0.9643
dribbles_completed,-0.589
dribbles,-0.3305
passes_completed_short,-0.5432
passes_short,-0.3568
passes_completed_medium,-1.4198
passes_medium,-1.3318
passes_completed_long,-1.1796
passes_long,-0.9312
passes_total_distance,-1.3222
passes_free_kicks,-1.0216
through_balls,0.7673
passes_pressure,0.1929
passes_switches,-0.5483
crosses,1.3072
corner_kicks,-0.369
passes_intercepted,0.9198
passes_blocked,3.3229
dispossessed,1.2669
goals,1.5395
assists,0.8121
pens_made,4.4538
pens_att,3.6536
shots_total,0.7498
shots_on_target,-0.0606
sca,1.2042
gca,1.6252
xg,2.23
crosses_into_penalty_area,0.5463
passes_into_final_third,-1.0209
passes_into_penalty_area,-0.0723
progressive_passes,-0.5391
carry_progressive_distance,0.5578
assisted_shots,0.8734
fouled,-1.1316
pens_won,4.3883
tackles,2.9392
interceptions,0.8402
blocks,3.8571
tackles_won,4.379
dribble_tackles,2.7454
dribbles_vs,0.5817
pressures,0.8203
pressure_regains,1.9014
clearances,0.1738
errors,-0.3758
aerials_won,0.6518
aerials_lost,2.5704
ball_recoveries,0.0639
pens_conceded,-0.3182
fouls,-1.4045
cards_yellow_red,-0.1906
