position,CM
minutes,4286.0
passes_completed,1.2642
passes,1.2628
dribbles_completed,0.5166
dribbles,0.2547
passes_completed_short,0.8526
passes_short,0.8479
passes_completed_medium,0.9562
passes_medium,0.9428
passes_completed_long,1.7919
passes_long,1.4957
passes_total_distance,1.4422
passes_free_kicks,1.753
through_balls,-0.1857
passes_pressure,1.0773
passes_switches,2.8114
crosses,0.1977
corner_kicks,2.1542
passes_intercepted,-0.3811
passes_blocked,-0.2714
dispossessed,-0.4644
goals,0.1185
assists,-0.2663
pens_made,0.2575
pens_att,0.5637
shots_total,0.0392
shots_on_target,0.1549
sca,0.8419
gca,0.1107
xg,-0.182
crosses_into_penalty_area,0.4862
passes_into_final_third,1.4626
passes_into_penalty_area,0.3341
progressive_passes,0.7412
carry_progressive_distance,-0.2735
assisted_shots,0.8965
fouled,-0.1334
pens_won,0.2043
tackles,0.7153
interceptions,0.0749
blocks,-0.1065
tackles_won,1.2483
dribble_tackles,1.2314
dribbles_vs,1.7309
pressures,0.4801
pressure_regains,0.8823
clearances,-0.4844
errors,0.0645
aerials_won,-0.0804
aerials_lost,-0.4551
ball_recoveries,1.3713
pens_conceded,-0.3183
fouls,1.4242
cards_yellow_red,0.6967
