position,AM
minutes,1.2439
passes_completed,0.4721
passes,0.3787
dribbles_completed,1.0544
dribbles,1.1019
passes_completed_short,1.0686
passes_short,1.1893
passes_completed_medium,0.092
passes_medium,0.003
passes_completed_long,-0.3092
passes_long,-0.6746
passes_total_distance,0.1243
passes_free_kicks,-0.6119
through_balls,2.0047
passes_pressure,2.0538
passes_switches,-0.2253
crosses,-0.2763
corner_kicks,-0.3917
passes_intercepted,0.236
passes_blocked,0.7421
dispossessed,1.4767
goals,0.6978
assists,1.4166
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7078
shots_on_target,0.9169
sca,1.3995
gca,1.1969
xg,1.016
crosses_into_penalty_area,-0.1486
passes_into_final_third,0.5176
passes_into_penalty_area,0.6708
progressive_passes,0.2474
carry_progressive_distance,0.6298
assisted_shots,0.7778
fouled,0.7482
pens_won,0.2946
tackles,-0.7941
interceptions,-0.7034
blocks,-0.3618
tackles_won,-0.4043
dribble_tackles,-0.7805
dribbles_vs,-0.3096
pressures,0.0204
pressure_regains,0.33
clearances,-0.4775
errors,-0.3758
aerials_won,1.0601
aerials_lost,1.8681
ball_recoveries,-0.2372
pens_conceded,-0.3182
fouls,-0.1963
cards_yellow_red,-0.1906
