position,CM
minutes,-0.7844
passes_completed,-1.149
passes,-1.1465
dribbles_completed,0.226
dribbles,0.3571
passes_completed_short,-0.6932
passes_short,-0.7478
passes_completed_medium,-1.3469
passes_medium,-1.2187
passes_completed_long,-0.6705
passes_long,-0.8867
passes_total_distance,-1.1506
passes_free_kicks,-0.7073
through_balls,-0.632
passes_pressure,-1.2147
passes_switches,-1.3942
crosses,-0.2567
corner_kicks,-0.5565
passes_intercepted,-0.6082
passes_blocked,1.6347
dispossessed,1.6001
goals,0.8029
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.759
shots_on_target,0.9302
sca,-0.5977
gca,-1.0099
xg,0.0661
crosses_into_penalty_area,0.0917
passes_into_final_third,-0.8096
passes_into_penalty_area,-0.8909
progressive_passes,-1.7162
carry_progressive_distance,-0.4415
assisted_shots,-0.2474
fouled,-0.2253
pens_won,-0.2935
tackles,1.815
interceptions,0.034
blocks,-0.6753
tackles_won,1.8907
dribble_tackles,-0.0265
dribbles_vs,0.8468
pressures,0.1656
pressure_regains,-0.2707
clearances,-0.3735
errors,-0.3758
aerials_won,0.2038
aerials_lost,-0.2203
ball_recoveries,0.5361
pens_conceded,-0.3182
fouls,-0.3184
cards_yellow_red,-0.1906
