position,CM
minutes,2029.0
passes_completed,-0.9154
passes,-0.8689
dribbles_completed,-1.0468
dribbles,-1.0868
passes_completed_short,-0.8801
passes_short,-0.8022
passes_completed_medium,-0.7146
passes_medium,-0.6783
passes_completed_long,-0.784
passes_long,-0.6176
passes_total_distance,-0.8675
passes_free_kicks,-0.8127
through_balls,-0.0035
passes_pressure,-0.3837
passes_switches,-0.9672
crosses,-0.8433
corner_kicks,-0.5567
passes_intercepted,-0.4021
passes_blocked,-0.5056
dispossessed,-0.3607
goals,-0.2156
assists,-0.06
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.961
shots_on_target,-0.7028
sca,-0.7432
gca,-0.4183
xg,-0.5405
crosses_into_penalty_area,-0.537
passes_into_final_third,-0.5663
passes_into_penalty_area,-0.8224
progressive_passes,-0.637
carry_progressive_distance,-1.4157
assisted_shots,-0.7586
fouled,-0.1072
pens_won,-0.2937
tackles,0.0785
interceptions,0.6813
blocks,-0.329
tackles_won,0.0253
dribble_tackles,-0.2632
dribbles_vs,-0.5645
pressures,0.4516
pressure_regains,-0.012
clearances,0.32
errors,-0.376
aerials_won,0.8273
aerials_lost,0.0087
ball_recoveries,1.2753
pens_conceded,-0.3183
fouls,0.9725
cards_yellow_red,-0.1907
