position,CM
minutes,-0.1541
passes_completed,0.4664
passes,0.6588
dribbles_completed,-0.1482
dribbles,-0.1017
passes_completed_short,0.7842
passes_short,1.0378
passes_completed_medium,0.2271
passes_medium,0.4285
passes_completed_long,-0.1746
passes_long,-0.2539
passes_total_distance,0.2197
passes_free_kicks,-0.8655
through_balls,0.3057
passes_pressure,1.3154
passes_switches,-0.1897
crosses,2.1381
corner_kicks,-0.4309
passes_intercepted,1.5543
passes_blocked,0.7426
dispossessed,-0.1417
goals,1.9303
assists,4.003
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9003
shots_on_target,0.9173
sca,1.7555
gca,3.1102
xg,1.1054
crosses_into_penalty_area,2.6594
passes_into_final_third,0.2798
passes_into_penalty_area,1.8997
progressive_passes,0.8255
carry_progressive_distance,-0.1296
assisted_shots,1.8352
fouled,-0.4136
pens_won,-0.2935
tackles,0.6155
interceptions,-0.6686
blocks,-0.0625
tackles_won,0.825
dribble_tackles,1.0152
dribbles_vs,0.5948
pressures,0.6004
pressure_regains,2.0563
clearances,-0.5769
errors,-0.3758
aerials_won,-0.3378
aerials_lost,0.391
ball_recoveries,-0.619
pens_conceded,-0.3182
fouls,-1.1869
cards_yellow_red,-0.1906
