position,CB
passes_completed,-0.0237
passes,-0.2408
dribbles_completed,-0.829
dribbles,-0.884
passes_completed_short,-1.008
passes_short,-1.1113
passes_completed_medium,0.7079
passes_medium,0.5335
passes_completed_long,0.3553
passes_long,0.1458
passes_total_distance,0.3111
passes_free_kicks,-0.0278
through_balls,-0.253
passes_pressure,-0.8359
passes_switches,-0.7054
crosses,-0.9683
corner_kicks,-0.4808
passes_intercepted,-0.5239
passes_blocked,-0.7713
dispossessed,-0.9041
goals,-0.2662
assists,-0.6072
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.706
shots_on_target,-0.5814
sca,-1.0664
gca,-0.7316
xg,-0.3587
crosses_into_penalty_area,-0.7875
passes_into_final_third,-0.4486
passes_into_penalty_area,-0.8437
progressive_passes,-0.7504
carry_progressive_distance,-0.648
assisted_shots,-1.0402
fouled,-1.3028
pens_won,0.0155
tackles,-0.2928
interceptions,0.8767
blocks,0.0129
tackles_won,-0.0846
dribble_tackles,-0.3929
dribbles_vs,-0.6556
pressures,-0.978
pressure_regains,-0.7127
clearances,1.095
errors,0.3037
aerials_won,-0.2344
aerials_lost,-0.4811
ball_recoveries,0.195
pens_conceded,0.6481
fouls,-1.0326
cards_yellow_red,-0.2618
