position,WB
minutes,944.0
passes_completed,-0.275
passes,0.1988
dribbles_completed,-0.0865
dribbles,-0.2985
passes_completed_short,-0.4624
passes_short,-0.4251
passes_completed_medium,-0.0907
passes_medium,0.3962
passes_completed_long,-0.022
passes_long,0.5883
passes_total_distance,-0.1516
passes_free_kicks,0.2154
through_balls,-0.6322
passes_pressure,-0.3196
passes_switches,0.2392
crosses,0.9872
corner_kicks,0.4388
passes_intercepted,-0.2933
passes_blocked,0.2223
dispossessed,-0.6597
goals,-0.1776
assists,-0.0069
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5303
shots_on_target,-0.3278
sca,-0.364
gca,0.2621
xg,-0.7541
crosses_into_penalty_area,1.8471
passes_into_final_third,-0.5163
passes_into_penalty_area,0.1831
progressive_passes,0.3248
carry_progressive_distance,-0.4872
assisted_shots,-0.0263
fouled,-0.1196
pens_won,-0.2937
tackles,1.5293
interceptions,1.3529
blocks,0.7963
tackles_won,-0.0024
dribble_tackles,3.6117
dribbles_vs,2.3993
pressures,-0.615
pressure_regains,-0.5164
clearances,1.1662
errors,-0.376
aerials_won,2.2216
aerials_lost,0.6534
ball_recoveries,0.1678
pens_conceded,-0.3183
fouls,-0.0375
cards_yellow_red,-0.1907
