position,RW
minutes,-0.4406
passes_completed,-1.0584
passes,-1.1757
dribbles_completed,0.1979
dribbles,0.5028
passes_completed_short,-0.6825
passes_short,-0.6801
passes_completed_medium,-0.994
passes_medium,-1.1611
passes_completed_long,-1.2096
passes_long,-1.1706
passes_total_distance,-1.1644
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.1679
passes_switches,-0.6408
crosses,-0.141
corner_kicks,-0.5565
passes_intercepted,1.676
passes_blocked,-0.1045
dispossessed,0.7462
goals,-0.7238
assists,0.0346
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2741
shots_on_target,-0.2896
sca,0.1964
gca,-0.5629
xg,0.0478
crosses_into_penalty_area,-0.495
passes_into_final_third,-1.1948
passes_into_penalty_area,-0.6789
progressive_passes,-0.8984
carry_progressive_distance,0.8299
assisted_shots,-0.2406
fouled,0.6434
pens_won,-0.2935
tackles,0.6482
interceptions,-0.7964
blocks,-0.2968
tackles_won,0.2729
dribble_tackles,-0.9051
dribbles_vs,-0.5541
pressures,1.4373
pressure_regains,0.8
clearances,-0.7126
errors,-0.3758
aerials_won,-0.9345
aerials_lost,0.1343
ball_recoveries,-0.5041
pens_conceded,-0.3182
fouls,-0.4167
cards_yellow_red,-0.1906
