position,FW
minutes,4010.0
passes_completed,-1.0565
passes,-1.3281
dribbles_completed,0.4151
dribbles,0.6027
passes_completed_short,-0.5187
passes_short,-0.6035
passes_completed_medium,-1.1903
passes_medium,-1.3856
passes_completed_long,-0.9938
passes_long,-1.2649
passes_total_distance,-1.1448
passes_free_kicks,-0.9956
through_balls,0.3222
passes_pressure,-0.8857
passes_switches,-0.5533
crosses,-0.6546
corner_kicks,-0.5354
passes_intercepted,-0.8055
passes_blocked,-0.7842
dispossessed,0.7695
goals,0.9483
assists,-0.0515
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5367
shots_on_target,1.0617
sca,0.1235
gca,0.5873
xg,1.3342
crosses_into_penalty_area,-0.5332
passes_into_final_third,-0.8975
passes_into_penalty_area,-0.3251
progressive_passes,-0.9797
carry_progressive_distance,-0.9709
assisted_shots,0.0549
fouled,0.2755
pens_won,-0.2937
tackles,-1.4114
interceptions,-1.0744
blocks,-1.5046
tackles_won,-1.2869
dribble_tackles,-1.2596
dribbles_vs,-1.1018
pressures,-0.2226
pressure_regains,-0.6258
clearances,-0.7587
errors,-0.376
aerials_won,-0.1658
aerials_lost,1.0975
ball_recoveries,-1.4041
pens_conceded,-0.3183
fouls,-0.809
cards_yellow_red,-0.1907
