position,WB
passes_completed,0.7432
passes,1.1267
dribbles_completed,0.3842
dribbles,0.5681
passes_completed_short,1.1147
passes_short,1.1489
passes_completed_medium,0.2472
passes_medium,0.5094
passes_completed_long,0.3818
passes_long,0.6927
passes_total_distance,0.5678
passes_free_kicks,-0.406
through_balls,-0.3728
passes_pressure,0.5118
passes_switches,2.5703
crosses,4.11
corner_kicks,2.5608
passes_intercepted,0.8767
passes_blocked,2.0761
dispossessed,-0.2533
goals,-0.0323
assists,2.1009
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.3812
shots_on_target,1.1553
sca,1.9968
gca,1.703
xg,0.1046
crosses_into_penalty_area,4.2836
passes_into_final_third,-0.083
passes_into_penalty_area,3.3868
progressive_passes,1.0828
carry_progressive_distance,1.7481
assisted_shots,2.4859
fouled,-0.1271
pens_won,0.205
tackles,-0.9908
interceptions,-0.2878
blocks,0.0716
tackles_won,-0.9321
dribble_tackles,-0.3147
dribbles_vs,-0.0305
pressures,-0.3604
pressure_regains,-0.5592
clearances,-0.6743
errors,-0.5457
aerials_won,-1.0663
aerials_lost,-0.9451
ball_recoveries,-0.8261
pens_conceded,-0.4415
fouls,-0.7014
cards_yellow_red,-0.2618
