position,DM
minutes,490.0
passes_completed,2.1265
passes,2.1738
dribbles_completed,-0.0277
dribbles,-0.3963
passes_completed_short,2.1513
passes_short,2.215
passes_completed_medium,1.297
passes_medium,1.3821
passes_completed_long,2.31
passes_long,1.9469
passes_total_distance,2.2104
passes_free_kicks,0.9285
through_balls,-0.6322
passes_pressure,2.4181
passes_switches,2.7368
crosses,-0.9845
corner_kicks,-0.5567
passes_intercepted,2.0173
passes_blocked,0.0115
dispossessed,-0.7914
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1719
shots_on_target,-0.1285
sca,-0.6358
gca,-1.0103
xg,-0.3632
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.9629
passes_into_penalty_area,-0.7335
progressive_passes,0.1784
carry_progressive_distance,0.0325
assisted_shots,-0.6042
fouled,0.0718
pens_won,-0.2937
tackles,-0.4473
interceptions,2.5874
blocks,-0.0413
tackles_won,-0.5516
dribble_tackles,-0.465
dribbles_vs,-0.2449
pressures,0.2509
pressure_regains,0.4813
clearances,-0.1307
errors,-0.376
aerials_won,-0.9524
aerials_lost,-0.9461
ball_recoveries,-0.2146
pens_conceded,-0.3183
fouls,-0.26
cards_yellow_red,-0.1907
