position,CM
minutes,4053.0
passes_completed,1.7713
passes,1.5963
dribbles_completed,-0.7773
dribbles,-0.8911
passes_completed_short,1.0912
passes_short,1.1008
passes_completed_medium,2.088
passes_medium,1.9496
passes_completed_long,1.0692
passes_long,0.6598
passes_total_distance,1.7376
passes_free_kicks,0.6549
through_balls,-0.4748
passes_pressure,1.2437
passes_switches,0.3892
crosses,-0.6597
corner_kicks,-0.5567
passes_intercepted,-0.0879
passes_blocked,-0.3418
dispossessed,-0.6108
goals,-0.4695
assists,-0.2372
pens_made,0.2862
pens_att,0.1703
shots_total,-0.4212
shots_on_target,-0.5935
sca,0.1764
gca,0.0764
xg,-0.588
crosses_into_penalty_area,-0.3795
passes_into_final_third,2.5522
passes_into_penalty_area,0.1159
progressive_passes,2.1121
carry_progressive_distance,0.3291
assisted_shots,-0.0561
fouled,-1.0057
pens_won,-0.2937
tackles,1.5531
interceptions,0.4984
blocks,0.267
tackles_won,2.047
dribble_tackles,1.5612
dribbles_vs,2.4921
pressures,1.2186
pressure_regains,1.4492
clearances,0.0676
errors,-0.376
aerials_won,0.1368
aerials_lost,-0.105
ball_recoveries,1.3128
pens_conceded,-0.3183
fouls,1.2639
cards_yellow_red,-0.1907
