position,DM
passes_completed,0.1772
passes,0.1722
dribbles_completed,0.0869
dribbles,-0.0045
passes_completed_short,0.5074
passes_short,0.49
passes_completed_medium,-0.103
passes_medium,-0.0475
passes_completed_long,-0.0776
passes_long,-0.1809
passes_total_distance,-0.0026
passes_free_kicks,0.0939
through_balls,-0.0335
passes_pressure,0.7213
passes_switches,1.0999
crosses,0.8693
corner_kicks,0.6603
passes_intercepted,-0.1653
passes_blocked,0.3436
dispossessed,-0.0235
goals,0.2639
assists,-0.0945
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.8282
shots_on_target,0.2624
sca,0.3772
gca,-0.2224
xg,-0.0711
crosses_into_penalty_area,0.5036
passes_into_final_third,0.0918
passes_into_penalty_area,0.2675
progressive_passes,0.2931
carry_progressive_distance,0.6052
assisted_shots,0.5562
fouled,0.6989
pens_won,-0.3695
tackles,0.0171
interceptions,-0.1052
blocks,-0.2257
tackles_won,-0.0826
dribble_tackles,0.3052
dribbles_vs,0.4752
pressures,0.5951
pressure_regains,0.4342
clearances,-0.2371
errors,-0.5457
aerials_won,0.8095
aerials_lost,0.6194
ball_recoveries,-0.473
pens_conceded,-0.4415
fouls,-0.1338
cards_yellow_red,-0.2618
