position,DM
minutes,1293.0
passes_completed,1.4524
passes,1.3997
dribbles_completed,-0.0149
dribbles,-0.277
passes_completed_short,0.9787
passes_short,0.9016
passes_completed_medium,1.3148
passes_medium,1.1695
passes_completed_long,1.6301
passes_long,1.6683
passes_total_distance,1.5353
passes_free_kicks,3.413
through_balls,-0.1389
passes_pressure,-0.0252
passes_switches,0.6929
crosses,-0.3896
corner_kicks,1.888
passes_intercepted,-0.0629
passes_blocked,-0.7476
dispossessed,-0.6272
goals,-0.3251
assists,-0.2133
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0861
shots_on_target,-0.3465
sca,0.523
gca,-0.7007
xg,-0.541
crosses_into_penalty_area,-0.6045
passes_into_final_third,2.2561
passes_into_penalty_area,-0.6548
progressive_passes,1.1093
carry_progressive_distance,0.7148
assisted_shots,0.6038
fouled,1.3446
pens_won,-0.2937
tackles,0.0082
interceptions,1.4191
blocks,0.8222
tackles_won,0.5981
dribble_tackles,-0.1475
dribbles_vs,-0.0903
pressures,-0.0356
pressure_regains,0.6236
clearances,-0.4287
errors,-0.376
aerials_won,-0.7869
aerials_lost,-0.6046
ball_recoveries,1.4537
pens_conceded,-0.3183
fouls,-0.0157
cards_yellow_red,-0.1907
