position,GK
minutes,0.4181
passes_completed,-0.1948
passes,-0.0003
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.7551
passes_short,-0.784
passes_completed_medium,-0.3076
passes_medium,-0.3868
passes_completed_long,1.4769
passes_long,1.9604
passes_total_distance,0.512
passes_free_kicks,2.3535
through_balls,-0.5
passes_pressure,-0.3842
passes_switches,0.2228
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.7471
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6888
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5674
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,-0.3412
assisted_shots,-0.6747
fouled,-0.7453
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.911
pressure_regains,-0.9168
clearances,-0.5694
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.2163
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
