position,GK
minutes,1.4201
passes_completed,-0.1173
passes,0.1355
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.5892
passes_short,-0.6313
passes_completed_medium,-0.1966
passes_medium,-0.2847
passes_completed_long,1.2441
passes_long,2.0907
passes_total_distance,0.5032
passes_free_kicks,2.9067
through_balls,-0.5
passes_pressure,-0.4982
passes_switches,0.241
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.7471
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.4798
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6046
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.2714
assisted_shots,-0.6472
fouled,-0.7199
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8502
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.9067
pressure_regains,-0.9168
clearances,-0.6104
errors,3.3832
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.0377
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
