position,CB
minutes,1950.0
passes_completed,0.1978
passes,0.0204
dribbles_completed,-1.0389
dribbles,-1.0795
passes_completed_short,-0.511
passes_short,-0.6378
passes_completed_medium,0.6544
passes_medium,0.5737
passes_completed_long,0.4298
passes_long,0.1475
passes_total_distance,0.4227
passes_free_kicks,0.1216
through_balls,-0.6322
passes_pressure,-0.4469
passes_switches,-0.5543
crosses,-1.0979
corner_kicks,-0.5567
passes_intercepted,-0.4513
passes_blocked,-0.7873
dispossessed,-1.2583
goals,-0.4595
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7996
shots_on_target,-0.4633
sca,-1.3042
gca,-0.5997
xg,-0.3274
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.3535
passes_into_penalty_area,-1.1636
progressive_passes,-0.6977
carry_progressive_distance,-0.6803
assisted_shots,-1.2631
fouled,-0.1688
pens_won,-0.2937
tackles,1.1449
interceptions,1.7404
blocks,0.5511
tackles_won,1.3115
dribble_tackles,1.3733
dribbles_vs,0.3066
pressures,0.116
pressure_regains,0.8319
clearances,1.9028
errors,0.5921
aerials_won,2.0219
aerials_lost,0.3506
ball_recoveries,0.0852
pens_conceded,-0.3183
fouls,1.4685
cards_yellow_red,1.7596
