position,LW
passes_completed,1.6434
passes,1.6048
dribbles_completed,1.0134
dribbles,0.8529
passes_completed_short,2.573
passes_short,2.4298
passes_completed_medium,0.6404
passes_medium,0.6513
passes_completed_long,0.2023
passes_long,0.093
passes_total_distance,0.9643
passes_free_kicks,0.1145
through_balls,1.0741
passes_pressure,2.8776
passes_switches,0.024
crosses,0.5522
corner_kicks,0.1291
passes_intercepted,0.6822
passes_blocked,0.7708
dispossessed,0.4926
goals,0.656
assists,0.1941
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8256
shots_on_target,1.0367
sca,2.1289
gca,1.6675
xg,0.0605
crosses_into_penalty_area,0.0011
passes_into_final_third,2.9482
passes_into_penalty_area,0.5749
progressive_passes,1.2597
carry_progressive_distance,2.1565
assisted_shots,0.8522
fouled,2.2389
pens_won,-0.2935
tackles,-0.4012
interceptions,0.1249
blocks,-1.2149
tackles_won,-0.3622
dribble_tackles,-0.4811
dribbles_vs,-0.4151
pressures,0.4995
pressure_regains,-0.2861
clearances,-0.7252
errors,-0.3758
aerials_won,-0.6522
aerials_lost,0.1734
ball_recoveries,-0.9394
pens_conceded,-0.3182
fouls,0.1002
cards_yellow_red,-0.1906
