position,CB
minutes,-0.6209
passes_completed,-0.4646
passes,-0.499
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,-0.6079
passes_short,-0.6258
passes_completed_medium,-0.3386
passes_medium,-0.3608
passes_completed_long,-0.2784
passes_long,-0.3309
passes_total_distance,-0.3858
passes_free_kicks,-0.4498
through_balls,-0.2865
passes_pressure,-0.6823
passes_switches,-0.3245
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.4957
passes_blocked,-0.6475
dispossessed,-0.6311
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.4744
sca,-0.6613
gca,-0.6302
xg,-0.4364
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.465
passes_into_penalty_area,-0.5288
progressive_passes,-0.5642
carry_progressive_distance,-0.521
assisted_shots,-0.6196
fouled,-0.6691
pens_won,-0.3681
tackles,-0.3805
interceptions,-0.1262
blocks,-0.3609
tackles_won,-0.5429
dribble_tackles,-0.3734
dribbles_vs,-0.5437
pressures,-0.6042
pressure_regains,-0.6639
clearances,0.1493
errors,-0.5331
aerials_won,-0.3442
aerials_lost,-0.4492
ball_recoveries,-0.5227
pens_conceded,-0.4889
fouls,-0.4883
cards_yellow_red,-0.3235
