position,LW
minutes,-0.4245
passes_completed,-0.6113
passes,-0.632
dribbles_completed,0.1451
dribbles,0.233
passes_completed_short,-0.469
passes_short,-0.486
passes_completed_medium,-0.6445
passes_medium,-0.6558
passes_completed_long,-0.6508
passes_long,-0.6108
passes_total_distance,-0.6587
passes_free_kicks,-0.5974
through_balls,-0.2865
passes_pressure,-0.5683
passes_switches,-0.4887
crosses,-0.1513
corner_kicks,-0.3242
passes_intercepted,-0.6148
passes_blocked,-0.4481
dispossessed,0.09
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0642
shots_on_target,-0.062
sca,-0.345
gca,-0.4198
xg,-0.0747
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.586
passes_into_penalty_area,-0.3154
progressive_passes,-0.6075
carry_progressive_distance,-0.4955
assisted_shots,-0.2616
fouled,-0.1358
pens_won,-0.3681
tackles,-0.3993
interceptions,-0.5536
blocks,-0.446
tackles_won,-0.3369
dribble_tackles,-0.4269
dribbles_vs,-0.3148
pressures,-0.1009
pressure_regains,-0.2134
clearances,-0.4154
errors,-0.5331
aerials_won,-0.3997
aerials_lost,-0.1165
ball_recoveries,-0.56
pens_conceded,0.7569
fouls,0.2375
cards_yellow_red,-0.3235
