position,GK
passes_completed,-1.4481
passes,-1.2156
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-2.0049
passes_short,-2.1709
passes_completed_medium,-1.3995
passes_medium,-1.6705
passes_completed_long,1.1631
passes_long,2.2576
passes_total_distance,-0.1243
passes_free_kicks,2.6631
through_balls,-0.7252
passes_pressure,-2.0096
passes_switches,-0.6847
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6141
passes_blocked,-1.6597
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1619
shots_on_target,-0.9871
sca,-1.4323
gca,-1.0626
xg,-0.8339
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.2185
passes_into_penalty_area,-1.1834
progressive_passes,-1.7784
carry_progressive_distance,-1.3145
assisted_shots,-1.2208
fouled,-1.3964
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1276
pressure_regains,-2.2692
clearances,-0.9891
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.3806
pens_conceded,-0.4415
fouls,-1.8061
cards_yellow_red,-0.2618
