position,RW
passes_completed,-0.2205
passes,-0.1063
dribbles_completed,0.8313
dribbles,0.8952
passes_completed_short,0.0695
passes_short,0.1438
passes_completed_medium,-0.2706
passes_medium,-0.2603
passes_completed_long,-0.4473
passes_long,-0.0977
passes_total_distance,-0.3875
passes_free_kicks,0.9635
through_balls,-0.7252
passes_pressure,-0.042
passes_switches,0.5643
crosses,1.6935
corner_kicks,2.7221
passes_intercepted,0.4123
passes_blocked,0.465
dispossessed,0.4362
goals,-0.0864
assists,0.2259
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0705
shots_on_target,0.1745
sca,1.3688
gca,0.1691
xg,-0.3602
crosses_into_penalty_area,1.0891
passes_into_final_third,-0.3479
passes_into_penalty_area,0.8939
progressive_passes,-0.4066
carry_progressive_distance,0.0507
assisted_shots,1.8733
fouled,0.5619
pens_won,0.4266
tackles,-0.3964
interceptions,-0.4041
blocks,-0.4945
tackles_won,-0.3551
dribble_tackles,0.131
dribbles_vs,1.1363
pressures,0.9971
pressure_regains,0.7301
clearances,-0.8626
errors,-0.5457
aerials_won,-0.6842
aerials_lost,-0.535
ball_recoveries,-0.6482
pens_conceded,-0.4415
fouls,-0.6191
cards_yellow_red,1.1219
