position,LW
minutes,-0.806
passes_completed,-1.3083
passes,-1.3126
dribbles_completed,2.0331
dribbles,1.3496
passes_completed_short,-0.9999
passes_short,-1.1043
passes_completed_medium,-1.319
passes_medium,-1.136
passes_completed_long,-0.8924
passes_long,-1.1549
passes_total_distance,-1.2796
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.7479
passes_switches,-0.7577
crosses,-0.1552
corner_kicks,-0.5565
passes_intercepted,0.2325
passes_blocked,0.7378
dispossessed,-0.4056
goals,2.6824
assists,3.9942
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8613
shots_on_target,1.1565
sca,1.4547
gca,1.6339
xg,1.0306
crosses_into_penalty_area,0.2006
passes_into_final_third,-1.2617
passes_into_penalty_area,0.5513
progressive_passes,-0.5341
carry_progressive_distance,0.0841
assisted_shots,1.1654
fouled,0.3427
pens_won,-0.2935
tackles,-0.5616
interceptions,-1.6369
blocks,-0.0148
tackles_won,0.2428
dribble_tackles,-1.4373
dribbles_vs,-1.9717
pressures,-0.6136
pressure_regains,-0.9428
clearances,-0.4783
errors,-0.3758
aerials_won,2.4522
aerials_lost,2.6861
ball_recoveries,-2.0898
pens_conceded,-0.3182
fouls,1.8057
cards_yellow_red,-0.1906
