position,CB
passes_completed,-0.2462
passes,-0.4055
dribbles_completed,-1.0069
dribbles,-1.0389
passes_completed_short,-1.0123
passes_short,-1.1053
passes_completed_medium,0.1587
passes_medium,0.0464
passes_completed_long,0.6914
passes_long,0.4526
passes_total_distance,0.1641
passes_free_kicks,0.1931
through_balls,-0.7252
passes_pressure,-0.6001
passes_switches,-0.143
crosses,-0.9859
corner_kicks,-0.4808
passes_intercepted,-0.9532
passes_blocked,-1.307
dispossessed,-1.0665
goals,-0.2839
assists,-0.5659
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4268
shots_on_target,-0.374
sca,-1.208
gca,-0.6802
xg,-0.4747
crosses_into_penalty_area,-0.7799
passes_into_final_third,-0.4731
passes_into_penalty_area,-1.1468
progressive_passes,-1.0034
carry_progressive_distance,-0.9901
assisted_shots,-1.0675
fouled,-0.8474
pens_won,-0.3695
tackles,0.0048
interceptions,0.0803
blocks,-0.1408
tackles_won,-0.3372
dribble_tackles,0.2027
dribbles_vs,-0.4777
pressures,-1.0924
pressure_regains,-0.8763
clearances,2.7969
errors,1.7445
aerials_won,1.8016
aerials_lost,0.3115
ball_recoveries,0.6892
pens_conceded,-0.0219
fouls,-0.862
cards_yellow_red,-0.2618
