position,LW
passes_completed,-0.3767
passes,-0.396
dribbles_completed,0.1557
dribbles,-0.236
passes_completed_short,0.0552
passes_short,0.1222
passes_completed_medium,-0.6878
passes_medium,-0.7063
passes_completed_long,-0.071
passes_long,-0.3519
passes_total_distance,-0.4998
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.6696
passes_switches,-0.5793
crosses,0.9563
corner_kicks,-0.5565
passes_intercepted,1.7098
passes_blocked,0.3566
dispossessed,-0.2663
goals,-0.7238
assists,1.2625
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2639
shots_on_target,-0.4069
sca,1.8185
gca,0.1183
xg,1.8424
crosses_into_penalty_area,0.0466
passes_into_final_third,-0.3824
passes_into_penalty_area,1.4689
progressive_passes,0.3806
carry_progressive_distance,-0.6005
assisted_shots,1.5188
fouled,0.7341
pens_won,-0.2935
tackles,-1.0678
interceptions,-0.5763
blocks,0.8391
tackles_won,-1.3921
dribble_tackles,-0.0941
dribbles_vs,0.1154
pressures,1.025
pressure_regains,0.7688
clearances,-0.4043
errors,-0.3758
aerials_won,-0.8815
aerials_lost,0.2537
ball_recoveries,-0.0928
pens_conceded,-0.3182
fouls,3.2954
cards_yellow_red,-0.1906
