position,LW
passes_completed,-0.0514
passes,0.1176
dribbles_completed,1.5741
dribbles,1.6607
passes_completed_short,0.4665
passes_short,0.5982
passes_completed_medium,-0.3771
passes_medium,-0.2708
passes_completed_long,-0.391
passes_long,-0.2459
passes_total_distance,-0.3091
passes_free_kicks,-0.1346
through_balls,0.5783
passes_pressure,0.6696
passes_switches,1.0421
crosses,1.0785
corner_kicks,2.7949
passes_intercepted,1.434
passes_blocked,0.8346
dispossessed,0.8294
goals,1.2263
assists,2.672
pens_made,2.5038
pens_att,2.9212
shots_total,1.1124
shots_on_target,1.0231
sca,1.7491
gca,2.0433
xg,1.6074
crosses_into_penalty_area,0.4714
passes_into_final_third,-0.303
passes_into_penalty_area,1.736
progressive_passes,0.67
carry_progressive_distance,1.4706
assisted_shots,2.0465
fouled,0.8086
pens_won,-0.0153
tackles,-0.1756
interceptions,-0.2366
blocks,-0.2546
tackles_won,0.1509
dribble_tackles,-0.386
dribbles_vs,0.0649
pressures,0.6283
pressure_regains,0.4489
clearances,-0.858
errors,-0.5457
aerials_won,-0.5147
aerials_lost,0.198
ball_recoveries,-0.4164
pens_conceded,-0.1073
fouls,-0.4134
cards_yellow_red,-0.2618
