position,FW
passes_completed,0.0907
passes,0.1177
dribbles_completed,-0.4401
dribbles,-0.5186
passes_completed_short,0.0753
passes_short,0.1334
passes_completed_medium,0.0999
passes_medium,0.1677
passes_completed_long,-0.0031
passes_long,-0.1178
passes_total_distance,0.0631
passes_free_kicks,-0.4457
through_balls,-0.1827
passes_pressure,0.1095
passes_switches,0.1418
crosses,-0.6736
corner_kicks,0.206
passes_intercepted,0.3841
passes_blocked,0.0904
dispossessed,-0.022
goals,-0.7415
assists,0.348
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1735
shots_on_target,-0.4134
sca,0.4319
gca,0.1539
xg,-0.4869
crosses_into_penalty_area,-0.6113
passes_into_final_third,0.7767
passes_into_penalty_area,-0.2608
progressive_passes,0.4325
carry_progressive_distance,-0.1629
assisted_shots,-0.0721
fouled,1.3606
pens_won,-0.3695
tackles,0.6352
interceptions,2.3015
blocks,-0.5146
tackles_won,0.9623
dribble_tackles,0.5412
dribbles_vs,0.5441
pressures,0.4827
pressure_regains,0.3178
clearances,-0.4522
errors,-0.5457
aerials_won,-0.5353
aerials_lost,-0.8867
ball_recoveries,0.8196
pens_conceded,-0.4415
fouls,0.5798
cards_yellow_red,-0.2618
