position,RB
minutes,-0.355
passes_completed,0.4326
passes,0.479
dribbles_completed,-1.0501
dribbles,-0.7952
passes_completed_short,0.5358
passes_short,0.5092
passes_completed_medium,0.3057
passes_medium,0.2581
passes_completed_long,0.2856
passes_long,0.5535
passes_total_distance,0.3933
passes_free_kicks,-0.3032
through_balls,-0.632
passes_pressure,-0.0901
passes_switches,-0.5556
crosses,0.2994
corner_kicks,-0.5565
passes_intercepted,0.3859
passes_blocked,0.167
dispossessed,-0.7253
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.2434
shots_on_target,-0.8153
sca,-0.5491
gca,-1.0099
xg,-0.8283
crosses_into_penalty_area,0.9957
passes_into_final_third,0.2935
passes_into_penalty_area,-0.2191
progressive_passes,-0.2735
carry_progressive_distance,-0.3075
assisted_shots,-0.3956
fouled,0.9212
pens_won,-0.2935
tackles,0.7086
interceptions,0.5458
blocks,2.4357
tackles_won,-0.1623
dribble_tackles,0.4055
dribbles_vs,0.1759
pressures,-0.582
pressure_regains,-0.7806
clearances,0.4516
errors,-0.3758
aerials_won,-0.3488
aerials_lost,-0.4235
ball_recoveries,0.3702
pens_conceded,-0.3182
fouls,-1.1987
cards_yellow_red,-0.1906
