position,LW
minutes,783.0
passes_completed,-0.728
passes,-0.2738
dribbles_completed,-0.2289
dribbles,0.0564
passes_completed_short,-0.6619
passes_short,-0.5888
passes_completed_medium,-0.9221
passes_medium,-0.7439
passes_completed_long,0.1649
passes_long,1.0283
passes_total_distance,-0.4691
passes_free_kicks,1.9617
through_balls,0.1824
passes_pressure,-0.0343
passes_switches,1.6833
crosses,2.2771
corner_kicks,3.2622
passes_intercepted,-0.5106
passes_blocked,1.3227
dispossessed,0.016
goals,-0.0652
assists,0.1503
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1219
shots_on_target,0.3798
sca,0.8384
gca,0.0124
xg,-0.3956
crosses_into_penalty_area,1.1821
passes_into_final_third,-0.2175
passes_into_penalty_area,0.1302
progressive_passes,-0.0693
carry_progressive_distance,-0.3877
assisted_shots,1.4109
fouled,0.1983
pens_won,-0.2937
tackles,0.752
interceptions,0.0449
blocks,-1.0864
tackles_won,0.7768
dribble_tackles,0.6929
dribbles_vs,0.7304
pressures,0.1719
pressure_regains,-0.7065
clearances,-0.531
errors,-0.376
aerials_won,-0.443
aerials_lost,0.1053
ball_recoveries,-0.0269
pens_conceded,-0.3183
fouls,1.1199
cards_yellow_red,-0.1907
