position,CM
minutes,2252.0
passes_completed,1.5399
passes,1.2127
dribbles_completed,-0.3614
dribbles,-0.5904
passes_completed_short,1.3068
passes_short,1.0302
passes_completed_medium,1.5888
passes_medium,1.4387
passes_completed_long,0.7722
passes_long,0.3997
passes_total_distance,1.4011
passes_free_kicks,0.5813
through_balls,-0.349
passes_pressure,1.4342
passes_switches,-0.0677
crosses,-0.9382
corner_kicks,-0.4429
passes_intercepted,-0.3588
passes_blocked,-1.2236
dispossessed,-0.6008
goals,-0.724
assists,0.19
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5339
shots_on_target,-0.4412
sca,-0.8034
gca,0.2343
xg,-0.6901
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.3822
passes_into_penalty_area,-0.8705
progressive_passes,-0.1373
carry_progressive_distance,-0.408
assisted_shots,-0.9939
fouled,-0.4776
pens_won,-0.2937
tackles,2.0519
interceptions,0.5353
blocks,0.2247
tackles_won,2.0775
dribble_tackles,1.208
dribbles_vs,1.9746
pressures,1.4537
pressure_regains,2.1423
clearances,-0.0769
errors,0.4623
aerials_won,-0.6143
aerials_lost,-0.8711
ball_recoveries,0.6961
pens_conceded,-0.3183
fouls,0.7384
cards_yellow_red,1.4981
