position,LM
minutes,439.0
passes_completed,-1.3305
passes,-1.3501
dribbles_completed,0.5653
dribbles,0.9546
passes_completed_short,-1.2507
passes_short,-1.1491
passes_completed_medium,-1.1952
passes_medium,-1.2106
passes_completed_long,-0.6484
passes_long,-0.6889
passes_total_distance,-1.0944
passes_free_kicks,-0.7801
through_balls,-0.6322
passes_pressure,-1.0524
passes_switches,-0.2968
crosses,0.0477
corner_kicks,-0.5567
passes_intercepted,1.0257
passes_blocked,-1.2668
dispossessed,0.4412
goals,2.8011
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.0459
shots_on_target,0.9812
sca,-0.0159
gca,-0.0982
xg,0.2873
crosses_into_penalty_area,1.3247
passes_into_final_third,-1.124
passes_into_penalty_area,0.6158
progressive_passes,-1.1388
carry_progressive_distance,-0.3313
assisted_shots,-0.5123
fouled,0.5508
pens_won,-0.2937
tackles,0.2149
interceptions,0.0772
blocks,0.5494
tackles_won,-0.4023
dribble_tackles,0.7338
dribbles_vs,1.4021
pressures,1.1347
pressure_regains,0.4698
clearances,-0.0279
errors,-0.376
aerials_won,0.72
aerials_lost,1.4414
ball_recoveries,-0.5679
pens_conceded,-0.3183
fouls,-1.0488
cards_yellow_red,-0.1907
