position,WB
minutes,-0.302
passes_completed,-0.475
passes,-0.2589
dribbles_completed,-0.5337
dribbles,-0.6138
passes_completed_short,-0.6702
passes_short,-0.6753
passes_completed_medium,-0.2234
passes_medium,0.1071
passes_completed_long,-0.2891
passes_long,-0.2013
passes_total_distance,-0.4205
passes_free_kicks,-0.5478
through_balls,-0.632
passes_pressure,-0.4558
passes_switches,-0.62
crosses,-0.0756
corner_kicks,-0.5565
passes_intercepted,0.9669
passes_blocked,0.949
dispossessed,-0.869
goals,-0.2634
assists,-0.1271
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7415
shots_on_target,-0.4379
sca,-0.7659
gca,-0.6526
xg,-0.3714
crosses_into_penalty_area,0.0018
passes_into_final_third,-0.2476
passes_into_penalty_area,-0.4282
progressive_passes,0.5677
carry_progressive_distance,-1.0025
assisted_shots,-0.4723
fouled,-0.3627
pens_won,-0.2935
tackles,0.5033
interceptions,0.3784
blocks,0.8061
tackles_won,0.2711
dribble_tackles,1.3276
dribbles_vs,1.8997
pressures,0.4473
pressure_regains,0.3223
clearances,0.8227
errors,-0.3758
aerials_won,-0.4092
aerials_lost,0.0913
ball_recoveries,0.6707
pens_conceded,-0.3182
fouls,0.6875
cards_yellow_red,-0.1906
