position,DM
minutes,-0.5269
passes_completed,0.3609
passes,0.2512
dribbles_completed,-0.5856
dribbles,-0.702
passes_completed_short,0.1477
passes_short,0.1826
passes_completed_medium,0.3578
passes_medium,0.3058
passes_completed_long,0.4849
passes_long,0.1029
passes_total_distance,0.4779
passes_free_kicks,0.524
through_balls,-0.632
passes_pressure,0.7245
passes_switches,0.7743
crosses,-0.939
corner_kicks,-0.5565
passes_intercepted,-0.4612
passes_blocked,-0.3
dispossessed,-1.0101
goals,-0.0412
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4549
shots_on_target,-0.1528
sca,-0.1325
gca,0.0497
xg,-0.2918
crosses_into_penalty_area,-0.4292
passes_into_final_third,1.3669
passes_into_penalty_area,-0.3762
progressive_passes,0.0033
carry_progressive_distance,-1.3087
assisted_shots,-0.5399
fouled,0.5881
pens_won,-0.2935
tackles,0.146
interceptions,0.1062
blocks,-0.4781
tackles_won,0.4552
dribble_tackles,-0.1758
dribbles_vs,-0.7116
pressures,0.0759
pressure_regains,0.0771
clearances,-0.4414
errors,-0.3758
aerials_won,0.3017
aerials_lost,0.405
ball_recoveries,1.7709
pens_conceded,-0.3182
fouls,0.0775
cards_yellow_red,-0.1906
