position,LM
minutes,-0.7622
passes_completed,-1.0414
passes,-0.8477
dribbles_completed,-0.1806
dribbles,0.8529
passes_completed_short,-0.7413
passes_short,-0.9034
passes_completed_medium,-1.096
passes_medium,-0.8538
passes_completed_long,-0.8407
passes_long,-0.2436
passes_total_distance,-1.1525
passes_free_kicks,0.3986
through_balls,-0.632
passes_pressure,0.7152
passes_switches,-0.105
crosses,0.85
corner_kicks,1.7286
passes_intercepted,-0.7284
passes_blocked,-0.1076
dispossessed,-0.8695
goals,0.656
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9528
shots_on_target,1.3318
sca,0.0792
gca,1.132
xg,2.0495
crosses_into_penalty_area,0.0011
passes_into_final_third,-0.8882
passes_into_penalty_area,-0.5545
progressive_passes,-0.9776
carry_progressive_distance,0.1595
assisted_shots,0.3336
fouled,0.6122
pens_won,-0.2935
tackles,0.596
interceptions,-0.1268
blocks,-0.8365
tackles_won,-0.1518
dribble_tackles,-0.1623
dribbles_vs,0.5755
pressures,0.7062
pressure_regains,-0.2071
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8945
aerials_lost,-0.8271
ball_recoveries,-0.6765
pens_conceded,-0.3182
fouls,-0.0947
cards_yellow_red,-0.1906
