position,CM
passes_completed,0.0563
passes,-0.1229
dribbles_completed,1.3868
dribbles,1.0398
passes_completed_short,0.171
passes_short,0.2285
passes_completed_medium,0.0274
passes_medium,-0.0738
passes_completed_long,-0.2243
passes_long,-0.5529
passes_total_distance,-0.0726
passes_free_kicks,-0.5076
through_balls,0.5495
passes_pressure,0.2211
passes_switches,0.2309
crosses,-0.5458
corner_kicks,-0.383
passes_intercepted,-0.3643
passes_blocked,-0.3237
dispossessed,0.4662
goals,-0.4564
assists,0.4022
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2175
shots_on_target,-0.388
sca,0.4335
gca,0.1285
xg,-0.5128
crosses_into_penalty_area,0.1632
passes_into_final_third,0.3564
passes_into_penalty_area,0.132
progressive_passes,0.1808
carry_progressive_distance,0.3558
assisted_shots,0.389
fouled,0.6093
pens_won,-0.3695
tackles,0.5148
interceptions,0.3534
blocks,0.6711
tackles_won,0.855
dribble_tackles,0.388
dribbles_vs,0.3504
pressures,0.5643
pressure_regains,0.6074
clearances,-0.5249
errors,-0.206
aerials_won,0.709
aerials_lost,0.5295
ball_recoveries,0.543
pens_conceded,0.8657
fouls,0.6671
cards_yellow_red,-0.2618
