position,RW
minutes,-0.7971
passes_completed,-0.7605
passes,-0.7775
dribbles_completed,-0.5347
dribbles,-0.5589
passes_completed_short,-0.6825
passes_short,-0.6773
passes_completed_medium,-0.7483
passes_medium,-0.7546
passes_completed_long,-0.7067
passes_long,-0.7078
passes_total_distance,-0.7673
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.7393
passes_switches,-0.6164
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.5229
dispossessed,-0.4869
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3671
shots_on_target,-0.1651
sca,-0.565
gca,-0.525
xg,-0.1326
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.5898
progressive_passes,-0.6854
carry_progressive_distance,-0.7755
assisted_shots,-0.5645
fouled,-0.4913
pens_won,-0.3681
tackles,-0.6064
interceptions,-0.696
blocks,-0.7226
tackles_won,-0.5134
dribble_tackles,-0.6408
dribbles_vs,-0.6581
pressures,-0.5005
pressure_regains,-0.6007
clearances,-0.5078
errors,-0.5331
aerials_won,-0.2702
aerials_lost,0.0498
ball_recoveries,-0.829
pens_conceded,0.7569
fouls,-0.5689
cards_yellow_red,-0.3235
