position,CM
passes_completed,0.4553
passes,0.3014
dribbles_completed,-0.1393
dribbles,-0.3955
passes_completed_short,-0.005
passes_short,-0.1136
passes_completed_medium,0.7184
passes_medium,0.6863
passes_completed_long,0.5279
passes_long,0.3087
passes_total_distance,0.5804
passes_free_kicks,0.9175
through_balls,-0.632
passes_pressure,0.3563
passes_switches,0.4426
crosses,-0.723
corner_kicks,0.054
passes_intercepted,-0.0146
passes_blocked,-0.7172
dispossessed,-0.8483
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1739
shots_on_target,-1.0285
sca,-0.345
gca,-1.0099
xg,-0.4287
crosses_into_penalty_area,-0.5977
passes_into_final_third,-0.0054
passes_into_penalty_area,-0.7487
progressive_passes,0.6444
carry_progressive_distance,-0.7316
assisted_shots,-0.3688
fouled,0.2662
pens_won,-0.2935
tackles,0.9918
interceptions,0.4549
blocks,-0.2161
tackles_won,1.2882
dribble_tackles,0.8333
dribbles_vs,1.4726
pressures,0.4809
pressure_regains,0.5773
clearances,-0.0685
errors,-0.3758
aerials_won,-0.3456
aerials_lost,-0.7334
ball_recoveries,0.5829
pens_conceded,-0.3182
fouls,1.3119
cards_yellow_red,-0.1906
