position,RB
minutes,360.0
passes_completed,2.4374
passes,2.7113
dribbles_completed,-0.6913
dribbles,-0.7591
passes_completed_short,2.8327
passes_short,2.7337
passes_completed_medium,2.3291
passes_medium,2.1882
passes_completed_long,-0.2729
passes_long,0.8975
passes_total_distance,1.6564
passes_free_kicks,0.4529
through_balls,-0.6322
passes_pressure,1.8019
passes_switches,-0.0558
crosses,0.3075
corner_kicks,-0.5567
passes_intercepted,-0.0996
passes_blocked,3.6088
dispossessed,-0.0003
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0718
shots_on_target,-1.029
sca,-0.2592
gca,0.1019
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.1318
passes_into_penalty_area,-0.526
progressive_passes,1.9478
carry_progressive_distance,0.1943
assisted_shots,-0.3185
fouled,0.6993
pens_won,-0.2937
tackles,1.8779
interceptions,-0.0692
blocks,1.186
tackles_won,2.0985
dribble_tackles,2.5345
dribbles_vs,1.2608
pressures,-0.2758
pressure_regains,0.8799
clearances,0.3394
errors,-0.376
aerials_won,-0.1307
aerials_lost,1.7893
ball_recoveries,1.14
pens_conceded,6.54
fouls,-0.8302
cards_yellow_red,-0.1907
