position,DM
minutes,-0.1695
passes_completed,0.2035
passes,0.201
dribbles_completed,0.1693
dribbles,0.2852
passes_completed_short,-0.3332
passes_short,-0.2541
passes_completed_medium,0.4508
passes_medium,0.4701
passes_completed_long,0.6051
passes_long,0.3752
passes_total_distance,0.3841
passes_free_kicks,0.2506
through_balls,1.2784
passes_pressure,0.4972
passes_switches,-0.1671
crosses,-0.6908
corner_kicks,-0.3006
passes_intercepted,0.6704
passes_blocked,-0.6841
dispossessed,-0.3467
goals,-0.3375
assists,-0.2307
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1254
shots_on_target,-0.533
sca,0.5082
gca,-0.1105
xg,-0.3582
crosses_into_penalty_area,-0.3737
passes_into_final_third,0.1089
passes_into_penalty_area,0.0626
progressive_passes,0.6635
carry_progressive_distance,-0.2825
assisted_shots,0.3471
fouled,0.976
pens_won,1.3045
tackles,0.7436
interceptions,1.6041
blocks,0.2981
tackles_won,0.1677
dribble_tackles,0.5257
dribbles_vs,1.6728
pressures,1.6248
pressure_regains,2.2816
clearances,-0.0006
errors,1.0377
aerials_won,0.2877
aerials_lost,0.2131
ball_recoveries,1.6329
pens_conceded,-0.3182
fouls,2.3215
cards_yellow_red,-0.1906
