position,RM
minutes,2106.0
passes_completed,-0.3067
passes,-0.1046
dribbles_completed,1.9606
dribbles,2.7562
passes_completed_short,-0.0064
passes_short,0.2454
passes_completed_medium,-0.5097
passes_medium,-0.4166
passes_completed_long,-0.1325
passes_long,-0.0972
passes_total_distance,-0.3204
passes_free_kicks,-0.2152
through_balls,-0.3293
passes_pressure,0.7133
passes_switches,0.6651
crosses,0.979
corner_kicks,1.3905
passes_intercepted,1.2478
passes_blocked,1.1914
dispossessed,3.3733
goals,0.5007
assists,0.942
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6952
shots_on_target,0.7519
sca,1.6833
gca,0.5107
xg,0.5213
crosses_into_penalty_area,0.812
passes_into_final_third,-0.6836
passes_into_penalty_area,0.8976
progressive_passes,-0.1411
carry_progressive_distance,0.8212
assisted_shots,1.612
fouled,1.1065
pens_won,0.7197
tackles,-0.3505
interceptions,-0.5652
blocks,-1.0077
tackles_won,-0.1175
dribble_tackles,-0.6457
dribbles_vs,0.188
pressures,-0.0861
pressure_regains,0.107
clearances,-0.8869
errors,-0.376
aerials_won,-0.406
aerials_lost,-0.2177
ball_recoveries,0.3112
pens_conceded,-0.3183
fouls,-0.5222
cards_yellow_red,-0.1907
