position,DM
passes_completed,-0.0418
passes,-0.0993
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-0.3577
passes_short,-0.2365
passes_completed_medium,0.1579
passes_medium,0.2368
passes_completed_long,0.2531
passes_long,-0.1617
passes_total_distance,0.0192
passes_free_kicks,-0.9208
through_balls,-0.7252
passes_pressure,0.5307
passes_switches,0.1098
crosses,0.1679
corner_kicks,-0.4808
passes_intercepted,0.0471
passes_blocked,-0.3758
dispossessed,-0.7497
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8926
shots_on_target,-0.5966
sca,-0.8624
gca,-1.0626
xg,-0.7393
crosses_into_penalty_area,1.0034
passes_into_final_third,0.4962
passes_into_penalty_area,-0.4362
progressive_passes,0.3197
carry_progressive_distance,-0.9325
assisted_shots,-0.8134
fouled,-0.1345
pens_won,-0.3695
tackles,-0.7816
interceptions,-0.3421
blocks,0.0676
tackles_won,-0.6949
dribble_tackles,-0.2064
dribbles_vs,0.4427
pressures,1.7642
pressure_regains,0.8801
clearances,-0.7953
errors,-0.5457
aerials_won,-0.8606
aerials_lost,-0.4142
ball_recoveries,0.5601
pens_conceded,-0.4415
fouls,0.354
cards_yellow_red,-0.2618
