position,LM
minutes,658.0
passes_completed,0.2678
passes,0.4872
dribbles_completed,-0.0363
dribbles,-0.1554
passes_completed_short,1.0839
passes_short,1.1208
passes_completed_medium,-0.2371
passes_medium,-0.1074
passes_completed_long,-0.6971
passes_long,-0.1664
passes_total_distance,-0.2562
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.8355
passes_switches,-0.8087
crosses,0.7819
corner_kicks,-0.0373
passes_intercepted,1.6692
passes_blocked,0.331
dispossessed,1.2166
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.9754
shots_on_target,-0.0231
sca,-0.2364
gca,-0.4018
xg,0.4847
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.9559
passes_into_penalty_area,0.8312
progressive_passes,0.8347
carry_progressive_distance,1.2792
assisted_shots,-0.0205
fouled,0.1827
pens_won,-0.2937
tackles,-1.1598
interceptions,0.6506
blocks,0.4441
tackles_won,-0.8796
dribble_tackles,-0.3512
dribbles_vs,-0.5252
pressures,-1.1884
pressure_regains,-1.0989
clearances,-0.6037
errors,-0.376
aerials_won,-0.9996
aerials_lost,-0.1909
ball_recoveries,-0.1676
pens_conceded,-0.3183
fouls,-0.9373
cards_yellow_red,-0.1907
