position,RW
minutes,-0.6581
passes_completed,-0.3923
passes,-0.3757
dribbles_completed,2.2303
dribbles,1.4285
passes_completed_short,0.1495
passes_short,0.4098
passes_completed_medium,-0.4636
passes_medium,-0.426
passes_completed_long,-0.8776
passes_long,-1.076
passes_total_distance,-0.5671
passes_free_kicks,-0.826
through_balls,-0.632
passes_pressure,-0.3357
passes_switches,-0.3286
crosses,-0.1782
corner_kicks,-0.5565
passes_intercepted,-1.4683
passes_blocked,0.7977
dispossessed,2.7137
goals,1.1769
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2406
shots_on_target,0.1907
sca,2.087
gca,0.4653
xg,0.5388
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.7113
passes_into_penalty_area,1.8042
progressive_passes,0.2803
carry_progressive_distance,2.7012
assisted_shots,1.2244
fouled,4.6091
pens_won,-0.2935
tackles,-0.5946
interceptions,0.0966
blocks,-0.5257
tackles_won,-0.6758
dribble_tackles,0.319
dribbles_vs,-0.4122
pressures,1.0932
pressure_regains,0.698
clearances,-0.8154
errors,-0.3758
aerials_won,-0.4692
aerials_lost,-0.9827
ball_recoveries,-0.2991
pens_conceded,-0.3182
fouls,-0.4328
cards_yellow_red,-0.1906
