position,RM
passes_completed,0.315
passes,0.3734
dribbles_completed,1.8189
dribbles,1.5592
passes_completed_short,0.7398
passes_short,0.7478
passes_completed_medium,-0.0525
passes_medium,-0.0422
passes_completed_long,-0.0639
passes_long,0.0551
passes_total_distance,0.0773
passes_free_kicks,0.3209
through_balls,0.8393
passes_pressure,0.7506
passes_switches,1.1415
crosses,1.2695
corner_kicks,2.4204
passes_intercepted,1.0666
passes_blocked,0.3634
dispossessed,1.054
goals,-0.275
assists,1.2789
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.3556
shots_on_target,0.2537
sca,1.2054
gca,1.3739
xg,0.092
crosses_into_penalty_area,0.1739
passes_into_final_third,0.6301
passes_into_penalty_area,0.8998
progressive_passes,1.0234
carry_progressive_distance,1.1678
assisted_shots,1.5195
fouled,0.4787
pens_won,0.7644
tackles,-0.4607
interceptions,0.1715
blocks,-0.0608
tackles_won,-0.6325
dribble_tackles,-0.2805
dribbles_vs,0.0475
pressures,1.2414
pressure_regains,0.5592
clearances,-0.8929
errors,-0.5457
aerials_won,-0.8605
aerials_lost,-0.7707
ball_recoveries,-0.6727
pens_conceded,-0.4415
fouls,-0.8476
cards_yellow_red,-0.2618
