position,DM
passes_completed,1.0782
passes,0.9454
dribbles_completed,-0.3955
dribbles,-0.5477
passes_completed_short,0.4564
passes_short,0.3407
passes_completed_medium,0.7757
passes_medium,0.6645
passes_completed_long,1.9385
passes_long,1.1987
passes_total_distance,1.3922
passes_free_kicks,0.4106
through_balls,-0.4495
passes_pressure,1.5138
passes_switches,3.1751
crosses,-0.546
corner_kicks,0.376
passes_intercepted,0.0621
passes_blocked,-0.6749
dispossessed,-0.8145
goals,-0.1866
assists,0.0578
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.0471
shots_on_target,-0.1854
sca,0.1621
gca,-0.1352
xg,-0.6853
crosses_into_penalty_area,-0.3787
passes_into_final_third,1.9072
passes_into_penalty_area,0.1445
progressive_passes,1.7967
carry_progressive_distance,0.3214
assisted_shots,0.1239
fouled,-0.5731
pens_won,-0.3695
tackles,0.3257
interceptions,1.2607
blocks,0.5758
tackles_won,0.3668
dribble_tackles,0.0237
dribbles_vs,0.486
pressures,0.6945
pressure_regains,0.3448
clearances,-0.4279
errors,-0.5457
aerials_won,-0.4499
aerials_lost,-0.9838
ball_recoveries,1.2986
pens_conceded,-0.4415
fouls,-0.4162
cards_yellow_red,-0.2618
