position,FW
passes_completed,-1.0148
passes,-1.2297
dribbles_completed,0.8321
dribbles,0.7922
passes_completed_short,-0.3753
passes_short,-0.3523
passes_completed_medium,-1.0868
passes_medium,-1.1601
passes_completed_long,-1.1617
passes_long,-1.2997
passes_total_distance,-1.2286
passes_free_kicks,-0.9815
through_balls,1.647
passes_pressure,-0.3528
passes_switches,-1.0368
crosses,-0.4896
corner_kicks,-0.4808
passes_intercepted,-0.3468
passes_blocked,0.2336
dispossessed,0.7204
goals,5.7007
assists,0.7797
pens_made,4.7812
pens_att,4.5771
shots_total,3.4832
shots_on_target,3.6717
sca,1.2705
gca,1.9141
xg,6.337
crosses_into_penalty_area,-0.4613
passes_into_final_third,-0.8076
passes_into_penalty_area,0.6567
progressive_passes,-0.6343
carry_progressive_distance,-0.5503
assisted_shots,0.5915
fouled,0.4193
pens_won,1.1042
tackles,-1.3473
interceptions,-1.2785
blocks,-1.404
tackles_won,-1.2861
dribble_tackles,-1.2773
dribbles_vs,-1.4173
pressures,-0.3853
pressure_regains,-0.0256
clearances,-0.8088
errors,-0.5457
aerials_won,0.3056
aerials_lost,0.1501
ball_recoveries,-1.7396
pens_conceded,-0.4415
fouls,-0.2364
cards_yellow_red,-0.2618
