position,FW
minutes,1186.0
passes_completed,-1.3925
passes,-1.5665
dribbles_completed,-0.4896
dribbles,-0.2905
passes_completed_short,-1.0214
passes_short,-1.0443
passes_completed_medium,-1.317
passes_medium,-1.3863
passes_completed_long,-1.2079
passes_long,-1.4111
passes_total_distance,-1.3886
passes_free_kicks,-0.9325
through_balls,-0.6322
passes_pressure,-1.6181
passes_switches,-0.8258
crosses,-0.1345
corner_kicks,-0.5567
passes_intercepted,-0.0789
passes_blocked,-0.6468
dispossessed,0.5604
goals,2.3206
assists,-0.7714
pens_made,1.5628
pens_att,1.2373
shots_total,0.9884
shots_on_target,1.3893
sca,-0.263
gca,-1.0103
xg,1.835
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.022
passes_into_penalty_area,-0.7146
progressive_passes,-1.0372
carry_progressive_distance,-0.7744
assisted_shots,-0.0877
fouled,0.0777
pens_won,-0.2937
tackles,-1.3405
interceptions,-0.8442
blocks,-0.8004
tackles_won,-1.1729
dribble_tackles,-1.4379
dribbles_vs,-0.9912
pressures,0.3059
pressure_regains,-0.2047
clearances,-0.0559
errors,-0.376
aerials_won,-0.6026
aerials_lost,0.8799
ball_recoveries,-1.7964
pens_conceded,-0.3183
fouls,2.134
cards_yellow_red,-0.1907
