position,RM
passes_completed,-0.3759
passes,-0.3967
dribbles_completed,-0.8205
dribbles,-0.6192
passes_completed_short,-0.1088
passes_short,0.0732
passes_completed_medium,-0.372
passes_medium,-0.3532
passes_completed_long,-0.5698
passes_long,-0.7656
passes_total_distance,-0.483
passes_free_kicks,-0.7961
through_balls,-0.632
passes_pressure,-0.0719
passes_switches,-0.3705
crosses,0.5987
corner_kicks,-0.375
passes_intercepted,0.3833
passes_blocked,0.0886
dispossessed,0.9652
goals,3.6586
assists,0.7617
pens_made,-0.2418
pens_att,-0.271
shots_total,1.289
shots_on_target,2.2514
sca,1.2674
gca,0.6909
xg,0.4826
crosses_into_penalty_area,2.5302
passes_into_final_third,-0.1028
passes_into_penalty_area,0.7852
progressive_passes,0.5152
carry_progressive_distance,-0.1615
assisted_shots,1.3503
fouled,-0.6319
pens_won,-0.2935
tackles,2.3304
interceptions,-0.0381
blocks,1.8565
tackles_won,1.1728
dribble_tackles,1.0937
dribbles_vs,1.1745
pressures,0.8032
pressure_regains,1.7487
clearances,-1.0151
errors,-0.3758
aerials_won,-0.5596
aerials_lost,-0.1356
ball_recoveries,-0.241
pens_conceded,-0.3182
fouls,1.9804
cards_yellow_red,-0.1906
