position,LM
minutes,1270.0
passes_completed,-0.8693
passes,-0.6479
dribbles_completed,0.3979
dribbles,0.4128
passes_completed_short,-0.5787
passes_short,-0.3952
passes_completed_medium,-0.924
passes_medium,-0.885
passes_completed_long,-0.5132
passes_long,0.0382
passes_total_distance,-0.8122
passes_free_kicks,0.5667
through_balls,-0.6322
passes_pressure,-0.769
passes_switches,0.0475
crosses,1.0267
corner_kicks,2.0669
passes_intercepted,0.3018
passes_blocked,0.9278
dispossessed,0.8307
goals,-0.3179
assists,0.9334
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3856
shots_on_target,-0.5078
sca,0.5054
gca,0.2508
xg,-0.0764
crosses_into_penalty_area,1.9066
passes_into_final_third,-0.4103
passes_into_penalty_area,0.5762
progressive_passes,-0.923
carry_progressive_distance,-0.3035
assisted_shots,0.8436
fouled,1.3991
pens_won,-0.2937
tackles,-0.2076
interceptions,-0.6003
blocks,0.7682
tackles_won,-0.2253
dribble_tackles,0.6265
dribbles_vs,0.6104
pressures,0.8911
pressure_regains,0.6408
clearances,-0.9302
errors,-0.376
aerials_won,-0.7092
aerials_lost,0.2185
ball_recoveries,-0.6344
pens_conceded,-0.3183
fouls,1.628
cards_yellow_red,-0.1907
