position,RM
minutes,518.0
passes_completed,0.4084
passes,0.4186
dribbles_completed,1.6302
dribbles,1.5572
passes_completed_short,0.8469
passes_short,0.9363
passes_completed_medium,0.0787
passes_medium,0.0005
passes_completed_long,-0.0311
passes_long,0.1522
passes_total_distance,0.1505
passes_free_kicks,-0.407
through_balls,-0.6322
passes_pressure,-0.059
passes_switches,0.8385
crosses,-0.5627
corner_kicks,1.4225
passes_intercepted,0.9933
passes_blocked,-0.3436
dispossessed,0.748
goals,0.2718
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.4991
shots_on_target,2.3783
sca,0.9987
gca,0.5356
xg,0.8566
crosses_into_penalty_area,-0.2362
passes_into_final_third,-0.2421
passes_into_penalty_area,0.5942
progressive_passes,0.7257
carry_progressive_distance,0.3659
assisted_shots,0.6007
fouled,0.6824
pens_won,-0.2937
tackles,-0.3239
interceptions,0.179
blocks,-0.1661
tackles_won,-0.621
dribble_tackles,-0.0575
dribbles_vs,0.4788
pressures,1.9957
pressure_regains,0.8691
clearances,-1.0155
errors,-0.376
aerials_won,-0.7875
aerials_lost,-0.9668
ball_recoveries,-0.173
pens_conceded,-0.3183
fouls,-0.3565
cards_yellow_red,-0.1907
