position,LB
minutes,422.0
passes_completed,0.3598
passes,1.0082
dribbles_completed,-0.7722
dribbles,-0.8337
passes_completed_short,0.4247
passes_short,0.5792
passes_completed_medium,0.2979
passes_medium,0.2555
passes_completed_long,0.0034
passes_long,1.5262
passes_total_distance,0.3337
passes_free_kicks,2.2494
through_balls,-0.6322
passes_pressure,4.3782
passes_switches,1.575
crosses,1.8545
corner_kicks,3.6947
passes_intercepted,-0.8579
passes_blocked,5.6065
dispossessed,-0.9322
goals,-0.724
assists,2.649
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2096
shots_on_target,-0.5062
sca,0.743
gca,0.8873
xg,0.1815
crosses_into_penalty_area,3.6755
passes_into_final_third,-0.8423
passes_into_penalty_area,2.0275
progressive_passes,-0.4182
carry_progressive_distance,0.0344
assisted_shots,1.9738
fouled,0.0636
pens_won,-0.2937
tackles,-0.2021
interceptions,0.5923
blocks,0.6663
tackles_won,0.7744
dribble_tackles,-0.8731
dribbles_vs,-0.7188
pressures,1.1471
pressure_regains,0.8853
clearances,0.0119
errors,-0.376
aerials_won,-0.7079
aerials_lost,0.0018
ball_recoveries,0.305
pens_conceded,-0.3183
fouls,0.7185
cards_yellow_red,-0.1907
