position,FW
minutes,2634.0
passes_completed,-1.021
passes,-1.0787
dribbles_completed,-0.0372
dribbles,-0.2488
passes_completed_short,-0.4399
passes_short,-0.2933
passes_completed_medium,-1.1561
passes_medium,-1.1964
passes_completed_long,-1.216
passes_long,-1.3665
passes_total_distance,-1.1824
passes_free_kicks,-0.9011
through_balls,-0.39
passes_pressure,-0.2242
passes_switches,-0.8824
crosses,-0.3468
corner_kicks,-0.5242
passes_intercepted,0.3048
passes_blocked,-0.3191
dispossessed,-0.1002
goals,1.2344
assists,-0.4974
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.2006
shots_on_target,2.1538
sca,0.095
gca,-0.5543
xg,1.3429
crosses_into_penalty_area,-0.609
passes_into_final_third,-0.8936
passes_into_penalty_area,-0.2392
progressive_passes,-0.9855
carry_progressive_distance,-1.1756
assisted_shots,0.1257
fouled,0.4122
pens_won,-0.2937
tackles,-1.1604
interceptions,-1.2089
blocks,-1.3845
tackles_won,-0.8803
dribble_tackles,-0.8045
dribbles_vs,-1.0085
pressures,0.8471
pressure_regains,0.3352
clearances,-0.6863
errors,-0.376
aerials_won,1.4767
aerials_lost,2.7905
ball_recoveries,-1.2773
pens_conceded,-0.3183
fouls,-0.2187
cards_yellow_red,-0.1907
