position,RB
passes_completed,0.4962
passes,0.5633
dribbles_completed,0.2408
dribbles,0.3869
passes_completed_short,0.4674
passes_short,0.3187
passes_completed_medium,0.5139
passes_medium,0.657
passes_completed_long,0.1909
passes_long,0.3692
passes_total_distance,0.4329
passes_free_kicks,-0.5513
through_balls,0.4274
passes_pressure,0.5987
passes_switches,-0.3802
crosses,0.385
corner_kicks,-0.5565
passes_intercepted,1.2963
passes_blocked,0.2445
dispossessed,-0.4558
goals,-0.4382
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7038
shots_on_target,-0.7843
sca,-0.7484
gca,-0.7883
xg,-0.7476
crosses_into_penalty_area,1.2644
passes_into_final_third,0.0232
passes_into_penalty_area,0.6406
progressive_passes,0.2416
carry_progressive_distance,0.7313
assisted_shots,-0.9657
fouled,-0.7225
pens_won,-0.2935
tackles,0.4495
interceptions,0.2384
blocks,0.5477
tackles_won,0.3426
dribble_tackles,0.6738
dribbles_vs,-0.273
pressures,-0.3093
pressure_regains,-0.2116
clearances,0.635
errors,1.7143
aerials_won,-0.1338
aerials_lost,-0.7061
ball_recoveries,0.2012
pens_conceded,-0.3182
fouls,-0.5916
cards_yellow_red,-0.1906
