position,LM
minutes,-0.7437
passes_completed,-0.4465
passes,-0.6289
dribbles_completed,0.9687
dribbles,0.8465
passes_completed_short,-0.3696
passes_short,-0.3036
passes_completed_medium,-0.5551
passes_medium,-0.62
passes_completed_long,-0.0073
passes_long,-0.5317
passes_total_distance,-0.2316
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.7107
passes_switches,0.5154
crosses,-0.5841
corner_kicks,-0.5565
passes_intercepted,-0.8122
passes_blocked,-1.2139
dispossessed,0.351
goals,0.5535
assists,1.0159
pens_made,-0.2418
pens_att,-0.271
shots_total,1.0182
shots_on_target,0.6102
sca,1.2137
gca,1.9644
xg,0.0699
crosses_into_penalty_area,-0.0622
passes_into_final_third,1.106
passes_into_penalty_area,0.7837
progressive_passes,1.2276
carry_progressive_distance,0.6769
assisted_shots,0.5253
fouled,1.3466
pens_won,-0.2935
tackles,1.4607
interceptions,-0.7049
blocks,1.1529
tackles_won,0.8923
dribble_tackles,0.9233
dribbles_vs,1.4343
pressures,3.1244
pressure_regains,2.5185
clearances,-0.4783
errors,-0.3758
aerials_won,-0.2395
aerials_lost,-0.1696
ball_recoveries,1.1017
pens_conceded,-0.3182
fouls,1.5651
cards_yellow_red,-0.1906
