position,DM
minutes,790.0
passes_completed,0.2118
passes,0.511
dribbles_completed,-1.1168
dribbles,-1.1127
passes_completed_short,-0.0467
passes_short,0.2043
passes_completed_medium,0.0126
passes_medium,0.2239
passes_completed_long,0.9726
passes_long,0.8581
passes_total_distance,0.4617
passes_free_kicks,1.8009
through_balls,0.1752
passes_pressure,0.4145
passes_switches,0.9238
crosses,-1.042
corner_kicks,-0.5567
passes_intercepted,1.3469
passes_blocked,0.2966
dispossessed,-0.7703
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.253
shots_on_target,-0.1912
sca,-0.9393
gca,-1.0103
xg,-0.4818
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.4461
passes_into_penalty_area,-0.5953
progressive_passes,1.5928
carry_progressive_distance,-0.9142
assisted_shots,-1.0684
fouled,1.5676
pens_won,-0.2937
tackles,0.8627
interceptions,0.2683
blocks,0.6935
tackles_won,1.7498
dribble_tackles,0.674
dribbles_vs,1.3762
pressures,-0.1872
pressure_regains,0.7698
clearances,0.7682
errors,-0.376
aerials_won,2.1883
aerials_lost,0.9213
ball_recoveries,3.3078
pens_conceded,-0.3183
fouls,1.6455
cards_yellow_red,-0.1907
