position,DM
minutes,3003.0
passes_completed,1.7541
passes,1.8406
dribbles_completed,-0.3835
dribbles,-0.516
passes_completed_short,1.2596
passes_short,1.2203
passes_completed_medium,1.811
passes_medium,1.784
passes_completed_long,1.1146
passes_long,1.4485
passes_total_distance,1.6358
passes_free_kicks,3.2922
through_balls,1.067
passes_pressure,0.7741
passes_switches,0.403
crosses,-0.3696
corner_kicks,1.2072
passes_intercepted,0.8822
passes_blocked,-0.2466
dispossessed,-0.8384
goals,-0.3805
assists,0.4302
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1647
shots_on_target,-0.3678
sca,0.509
gca,-0.3437
xg,-0.5035
crosses_into_penalty_area,-0.5327
passes_into_final_third,3.0764
passes_into_penalty_area,0.1451
progressive_passes,2.4945
carry_progressive_distance,0.1742
assisted_shots,0.7997
fouled,-0.1672
pens_won,-0.2937
tackles,1.3301
interceptions,0.6813
blocks,0.0988
tackles_won,1.2559
dribble_tackles,0.6257
dribbles_vs,1.6922
pressures,0.1816
pressure_regains,1.0794
clearances,0.8073
errors,-0.376
aerials_won,0.4616
aerials_lost,-0.1445
ball_recoveries,1.5943
pens_conceded,-0.3183
fouls,0.819
cards_yellow_red,1.0758
