position,AM
minutes,-0.6901
passes_completed,0.0468
passes,0.0657
dribbles_completed,2.1938
dribbles,2.2107
passes_completed_short,0.8738
passes_short,0.8692
passes_completed_medium,-0.3842
passes_medium,-0.4067
passes_completed_long,-0.874
passes_long,-0.716
passes_total_distance,-0.3975
passes_free_kicks,-0.1562
through_balls,0.6676
passes_pressure,1.1835
passes_switches,-1.0014
crosses,0.5281
corner_kicks,2.2285
passes_intercepted,0.7219
passes_blocked,0.2767
dispossessed,0.8683
goals,0.3272
assists,0.6992
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2139
shots_on_target,1.2188
sca,1.2962
gca,-0.1942
xg,-0.2321
crosses_into_penalty_area,-0.2018
passes_into_final_third,-0.0525
passes_into_penalty_area,-0.4471
progressive_passes,0.0578
carry_progressive_distance,0.5988
assisted_shots,0.9751
fouled,0.3173
pens_won,-0.2935
tackles,0.419
interceptions,-0.1032
blocks,-0.3325
tackles_won,1.0502
dribble_tackles,0.505
dribbles_vs,-0.0315
pressures,1.3489
pressure_regains,0.3563
clearances,-0.9047
errors,-0.3758
aerials_won,-0.3985
aerials_lost,0.1968
ball_recoveries,0.316
pens_conceded,-0.3182
fouls,-1.1531
cards_yellow_red,-0.1906
