position,DM
minutes,2305.0
passes_completed,1.6583
passes,1.4679
dribbles_completed,1.7271
dribbles,0.9543
passes_completed_short,1.3344
passes_short,1.3571
passes_completed_medium,1.7137
passes_medium,1.6079
passes_completed_long,0.7896
passes_long,0.1895
passes_total_distance,1.4332
passes_free_kicks,0.0837
through_balls,1.5816
passes_pressure,0.5955
passes_switches,-0.0982
crosses,-0.9427
corner_kicks,-0.4455
passes_intercepted,0.7051
passes_blocked,-0.0984
dispossessed,0.5736
goals,-0.5002
assists,0.1679
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2637
shots_on_target,-0.4547
sca,0.8548
gca,0.3794
xg,-0.5545
crosses_into_penalty_area,-0.7126
passes_into_final_third,2.2986
passes_into_penalty_area,0.0355
progressive_passes,1.946
carry_progressive_distance,1.7641
assisted_shots,0.6793
fouled,1.606
pens_won,-0.2937
tackles,0.8964
interceptions,1.3018
blocks,0.411
tackles_won,1.2364
dribble_tackles,0.32
dribbles_vs,0.4606
pressures,0.5038
pressure_regains,0.4374
clearances,-0.8509
errors,-0.376
aerials_won,-0.7442
aerials_lost,-1.0033
ball_recoveries,0.6547
pens_conceded,0.7528
fouls,0.2317
cards_yellow_red,-0.1907
