position,LB
minutes,0.0205
passes_completed,-0.0549
passes,0.1006
dribbles_completed,-0.4844
dribbles,-0.4675
passes_completed_short,-0.0543
passes_short,-0.0095
passes_completed_medium,-0.0636
passes_medium,0.0735
passes_completed_long,-0.0037
passes_long,0.2731
passes_total_distance,-0.0572
passes_free_kicks,-0.3945
through_balls,-0.5
passes_pressure,-0.0774
passes_switches,-0.2698
crosses,0.5042
corner_kicks,-0.2505
passes_intercepted,0.259
passes_blocked,0.5237
dispossessed,-0.535
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.4744
sca,-0.345
gca,-0.2094
xg,-0.4653
crosses_into_penalty_area,0.9403
passes_into_final_third,0.0841
passes_into_penalty_area,0.1419
progressive_passes,0.1111
carry_progressive_distance,-0.1993
assisted_shots,-0.179
fouled,-0.0342
pens_won,-0.3681
tackles,-0.1546
interceptions,0.4793
blocks,0.6603
tackles_won,-0.3369
dribble_tackles,-0.0526
dribbles_vs,-0.0478
pressures,-0.2391
pressure_regains,-0.3715
clearances,0.1904
errors,-0.5331
aerials_won,-0.3257
aerials_lost,-0.4284
ball_recoveries,0.1909
pens_conceded,-0.4889
fouls,-0.5689
cards_yellow_red,-0.3235
