position,LM
minutes,368.0
passes_completed,-0.3057
passes,-0.1965
dribbles_completed,0.6446
dribbles,0.7207
passes_completed_short,0.5988
passes_short,0.7073
passes_completed_medium,-0.594
passes_medium,-0.3221
passes_completed_long,-1.1835
passes_long,-1.4003
passes_total_distance,-0.7064
passes_free_kicks,-1.022
through_balls,2.8343
passes_pressure,0.5708
passes_switches,-1.3948
crosses,1.083
corner_kicks,-0.5567
passes_intercepted,-0.1379
passes_blocked,2.0618
dispossessed,1.3529
goals,0.6777
assists,1.1897
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5609
shots_on_target,-0.4295
sca,0.8999
gca,1.1658
xg,0.6903
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.0224
passes_into_penalty_area,-0.9255
progressive_passes,-0.0206
carry_progressive_distance,0.6025
assisted_shots,0.7119
fouled,-1.0049
pens_won,-0.2937
tackles,-0.5218
interceptions,-0.1033
blocks,0.7246
tackles_won,-0.1256
dribble_tackles,-0.7902
dribbles_vs,1.4781
pressures,1.0135
pressure_regains,1.1189
clearances,-0.5737
errors,-0.376
aerials_won,-0.8911
aerials_lost,1.7216
ball_recoveries,-0.0179
pens_conceded,-0.3183
fouls,-0.8566
cards_yellow_red,-0.1907
