position,LB
minutes,3493.0
passes_completed,0.0665
passes,0.3174
dribbles_completed,-0.7028
dribbles,-0.7435
passes_completed_short,-0.5567
passes_short,-0.6316
passes_completed_medium,0.469
passes_medium,0.7251
passes_completed_long,0.4077
passes_long,0.765
passes_total_distance,0.2992
passes_free_kicks,0.0116
through_balls,-0.267
passes_pressure,-0.6859
passes_switches,-0.6772
crosses,0.543
corner_kicks,-0.5322
passes_intercepted,0.4374
passes_blocked,0.5418
dispossessed,-1.0359
goals,-0.281
assists,0.055
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1929
shots_on_target,-0.3974
sca,-0.4665
gca,-0.0933
xg,-0.3357
crosses_into_penalty_area,0.334
passes_into_final_third,0.395
passes_into_penalty_area,0.1427
progressive_passes,0.9143
carry_progressive_distance,-0.3321
assisted_shots,-0.3225
fouled,0.1101
pens_won,-0.2937
tackles,0.6842
interceptions,0.7331
blocks,1.7805
tackles_won,0.5067
dribble_tackles,1.0868
dribbles_vs,1.0569
pressures,-0.4992
pressure_regains,-0.3914
clearances,1.1722
errors,-0.376
aerials_won,-0.3851
aerials_lost,-0.1766
ball_recoveries,0.1207
pens_conceded,1.0954
fouls,-0.4591
cards_yellow_red,-0.1907
