position,RM
passes_completed,-1.0624
passes,-0.7906
dribbles_completed,0.3673
dribbles,0.8758
passes_completed_short,-1.228
passes_short,-0.9638
passes_completed_medium,-0.7739
passes_medium,-0.6692
passes_completed_long,-0.7454
passes_long,-0.2883
passes_total_distance,-0.9586
passes_free_kicks,0.4139
through_balls,-0.632
passes_pressure,0.8582
passes_switches,0.1696
crosses,1.6742
corner_kicks,1.5224
passes_intercepted,0.4245
passes_blocked,0.6217
dispossessed,-0.3129
goals,0.6709
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4635
shots_on_target,0.1644
sca,1.2821
gca,-1.0099
xg,-0.5411
crosses_into_penalty_area,1.7316
passes_into_final_third,-1.0294
passes_into_penalty_area,-0.1658
progressive_passes,-0.81
carry_progressive_distance,-0.2455
assisted_shots,0.7018
fouled,1.9522
pens_won,-0.2935
tackles,0.9118
interceptions,-0.6193
blocks,2.2398
tackles_won,0.2919
dribble_tackles,-0.1485
dribbles_vs,-0.5413
pressures,1.4964
pressure_regains,1.4188
clearances,-0.7221
errors,4.728
aerials_won,-0.402
aerials_lost,-0.0632
ball_recoveries,-0.2974
pens_conceded,-0.3182
fouls,-0.0736
cards_yellow_red,10.0918
