position,LM
minutes,315.0
passes_completed,-0.8192
passes,-0.8956
dribbles_completed,0.962
dribbles,0.0875
passes_completed_short,-0.4645
passes_short,-0.5066
passes_completed_medium,-0.977
passes_medium,-1.1021
passes_completed_long,-0.5051
passes_long,-0.528
passes_total_distance,-0.7882
passes_free_kicks,0.6636
through_balls,1.3927
passes_pressure,0.8317
passes_switches,0.4415
crosses,2.8703
corner_kicks,1.6131
passes_intercepted,-0.5183
passes_blocked,0.2201
dispossessed,-0.7683
goals,-0.724
assists,1.5197
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1729
shots_on_target,-0.3286
sca,1.3338
gca,0.2608
xg,-0.4805
crosses_into_penalty_area,3.1917
passes_into_final_third,-0.5758
passes_into_penalty_area,1.82
progressive_passes,-0.2272
carry_progressive_distance,0.4672
assisted_shots,2.708
fouled,-0.1213
pens_won,-0.2937
tackles,-1.9693
interceptions,0.1548
blocks,-0.5546
tackles_won,-1.8364
dribble_tackles,-1.4379
dribbles_vs,-0.9648
pressures,-0.1102
pressure_regains,-0.8316
clearances,-0.8435
errors,-0.376
aerials_won,-0.5621
aerials_lost,-0.4372
ball_recoveries,-1.6045
pens_conceded,-0.3183
fouls,-0.1939
cards_yellow_red,-0.1907
